key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_7.clicked_name,catchprac,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.clicked_name,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,key_resp_22.keys,key_resp_22.rt,Colour1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,Catch,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f10e66a9df7fd41db27b663,5ff3d96026fd08571d1d8db5,2021-01-05_04h13.47.564,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,5,FF,37,73,1,0,0,response1disk_5,9,7,3.09331,1,-6,1,0,0,rectangle_8,-28,83,1,0,0,response7disk_7,0,0,2,8,1,0,0,rectangle_4,0,5,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f10e66a9df7fd41db27b663,5ff3d96026fd08571d1d8db5,2021-01-05_04h13.47.564,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,4,PF,38,-73,1,0,0,response3disk_5,2,4,1.99978,-6,9,1,0,0,rectangle_8,-6,9,1,0,0,,,0,-6,9,1,0,0,,0,6,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f10e66a9df7fd41db27b663,5ff3d96026fd08571d1d8db5,2021-01-05_04h13.47.564,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,5,3.605485,,,,,,,,,,,,,,,,,,,,,,,,,,space,5.9607,4,81,-41,1,0,0,response3disk,1,1,20,-1,1,0,0,rectangle,20,-1,1,0,0,,7,0,0.00106,20,-1,1,0,0,0,0,0,102,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f10e66a9df7fd41db27b663,5ff3d96026fd08571d1d8db5,2021-01-05_04h13.47.564,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,3,2.357035,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,-29,-80,1,0,0,response5disk,8,2,2,-9,1,0,0,rectangle,2,-9,1,0,0,,7,0,0.00062,2,-9,1,0,0,0,1,1,140,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f10e66a9df7fd41db27b663,5ff3d96026fd08571d1d8db5,2021-01-05_04h13.47.564,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,4,2.74155,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,33,-72,1,0,0,response3disk,2,3,-6,0,1,0,0,rectangle,87,-35,1,0,0,5,5,1,2.731285,16,-1,1,0,0,0,2,2,11,1,response3disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f10e66a9df7fd41db27b663,5ff3d96026fd08571d1d8db5,2021-01-05_04h13.47.564,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,1.987845,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,71,41,1,0,0,response1disk,5,4,-7,-6,1,0,0,rectangle,-7,-6,1,0,0,5,6,0,0.000585,-7,-6,1,0,0,0,3,3,98,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f10e66a9df7fd41db27b663,5ff3d96026fd08571d1d8db5,2021-01-05_04h13.47.564,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,2,3.81094,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,-77,-30,1,0,0,response5disk,9,5,6,6,1,0,0,rectangle,6,6,1,0,0,5,5,0,0.00077,6,6,1,0,0,0,4,4,42,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f10e66a9df7fd41db27b663,5ff3d96026fd08571d1d8db5,2021-01-05_04h13.47.564,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,2.70127,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,80,41,1,0,0,response1disk,1,6,12,12,1,0,0,rectangle,12,12,1,0,0,5,5,0,0.00062,12,12,1,0,0,0,5,5,96,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f10e66a9df7fd41db27b663,5ff3d96026fd08571d1d8db5,2021-01-05_04h13.47.564,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.37876,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,27,66,1,0,0,response1disk,4,7,15,12,1,0,0,rectangle,15,12,1,0,0,5,1,0,0.000525,15,12,1,0,0,0,6,6,88,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f10e66a9df7fd41db27b663,5ff3d96026fd08571d1d8db5,2021-01-05_04h13.47.564,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,3,2.49322,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-37,-57,1,0,0,response5disk,2,8,-7,7,1,0,0,rectangle,-7,7,1,0,0,5,6,0,0.00052,-7,7,1,0,0,0,7,7,2,1,,,,,,,,,,,,,,,,,,,,,
