key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_7.clicked_name,catchprac,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.clicked_name,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,key_resp_22.keys,key_resp_22.rt,Colour1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,Catch,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ee9710281943e31c2d89cb1,5ff3eedbeb5270a4b29c6e69,2021-01-05_15h46.44.617,Colour_Similarity_Experiment_v2,2020.1.2,MacIntel,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,9,FF,78.44140625,100.6328125,1,0,0,response1disk_5,3,7,2.74008,12.70703125,-4.49609375,1,0,0,rectangle_8,12.70703125,-4.49609375,1,0,0,,,6,12.70703125,-4.49609375,1,0,0,,0,5,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ee9710281943e31c2d89cb1,5ff3eedbeb5270a4b29c6e69,2021-01-05_15h46.44.617,Colour_Similarity_Experiment_v2,2020.1.2,MacIntel,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,9,PF,41.7265625,82.5703125,1,0,0,response1disk_5,4,7,2.070965,5.71875,6.45703125,1,0,0,rectangle_8,5.71875,6.45703125,1,0,0,,,6,5.71875,6.45703125,1,0,0,,0,6,6,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ee9710281943e31c2d89cb1,5ff3eedbeb5270a4b29c6e69,2021-01-05_15h46.44.617,Colour_Similarity_Experiment_v2,2020.1.2,MacIntel,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,6,4.446555,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.457085,8,92.203125,28.91796875,1,0,0,response1disk,7,1,14.38671875,-5.828125,1,0,0,rectangle,14.38671875,-5.828125,1,0,0,,5,0,0.00133,14.38671875,-5.828125,1,0,0,0,0,0,86,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ee9710281943e31c2d89cb1,5ff3eedbeb5270a4b29c6e69,2021-01-05_15h46.44.617,Colour_Similarity_Experiment_v2,2020.1.2,MacIntel,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,2,3.73075,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,-73.13671875,-38.1484375,1,0,0,response5disk,6,2,8.6484375,2.38671875,1,0,0,rectangle,8.6484375,2.38671875,1,0,0,,2,0,0.00075,8.6484375,2.38671875,1,0,0,0,1,1,29,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ee9710281943e31c2d89cb1,5ff3eedbeb5270a4b29c6e69,2021-01-05_15h46.44.617,Colour_Similarity_Experiment_v2,2020.1.2,MacIntel,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,2,3.754835,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,-65.890625,-51.546875,1,0,0,response5disk,8,3,7.1953125,1.15625,1,0,0,rectangle,7.1953125,1.15625,1,0,0,,1,0,0.000785,7.1953125,1.15625,1,0,0,0,2,2,6,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ee9710281943e31c2d89cb1,5ff3eedbeb5270a4b29c6e69,2021-01-05_15h46.44.617,Colour_Similarity_Experiment_v2,2020.1.2,MacIntel,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,6,2.363105,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,94.83984375,58.10546875,1,0,0,response1disk,3,4,11.15625,-4.96484375,1,0,0,rectangle,11.15625,-4.96484375,1,0,0,,1,0,0.00072,11.15625,-4.96484375,1,0,0,0,3,3,21,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ee9710281943e31c2d89cb1,5ff3eedbeb5270a4b29c6e69,2021-01-05_15h46.44.617,Colour_Similarity_Experiment_v2,2020.1.2,MacIntel,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,1,2.778015,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,-67.42578125,23.796875,1,0,0,response7disk,7,5,-7.71484375,4.859375,1,0,0,rectangle,-7.71484375,4.859375,1,0,0,,0,0,0.0013,-7.71484375,4.859375,1,0,0,0,4,4,50,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ee9710281943e31c2d89cb1,5ff3eedbeb5270a4b29c6e69,2021-01-05_15h46.44.617,Colour_Similarity_Experiment_v2,2020.1.2,MacIntel,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,1,2.59695,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,-72.72265625,27.6796875,1,0,0,response7disk,8,6,6.17578125,4.40234375,1,0,0,rectangle,6.17578125,4.40234375,1,0,0,,2,0,0.000735,6.17578125,4.40234375,1,0,0,0,5,5,67,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ee9710281943e31c2d89cb1,5ff3eedbeb5270a4b29c6e69,2021-01-05_15h46.44.617,Colour_Similarity_Experiment_v2,2020.1.2,MacIntel,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,4.944085,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,57.5859375,90.9765625,1,0,0,response1disk,8,7,11.7890625,8.6015625,1,0,0,rectangle,11.7890625,8.6015625,1,0,0,,6,0,0.001665,11.7890625,8.6015625,1,0,0,0,6,6,64,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ee9710281943e31c2d89cb1,5ff3eedbeb5270a4b29c6e69,2021-01-05_15h46.44.617,Colour_Similarity_Experiment_v2,2020.1.2,MacIntel,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.435125,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,50.40625,85.73046875,1,0,0,response1disk,1,8,10.84765625,1.8515625,1,0,0,rectangle,10.84765625,1.8515625,1,0,0,,5,0,0.00072,10.84765625,1.8515625,1,0,0,0,7,7,5,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ee9710281943e31c2d89cb1,5ff3eedbeb5270a4b29c6e69,2021-01-05_15h46.44.617,Colour_Similarity_Experiment_v2,2020.1.2,MacIntel,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.653185,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,49.734375,73.58984375,1,0,0,response1disk,9,9,14.28515625,-9.48828125,1,0,0,rectangle,-32.8359375,98.35546875,1,0,0,0,0,1,3.448865,5.17578125,1.75,1,0,0,0,8,8,136,1,response7disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ee9710281943e31c2d89cb1,5ff3eedbeb5270a4b29c6e69,2021-01-05_15h46.44.617,Colour_Similarity_Experiment_v2,2020.1.2,MacIntel,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,3.450405,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,48.6171875,114.15625,1,0,0,response1disk,8,10,10.8359375,3.296875,1,0,0,rectangle,10.8359375,3.296875,1,0,0,0,7,0,0.008155,10.8359375,3.296875,1,0,0,0,9,9,16,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ee9710281943e31c2d89cb1,5ff3eedbeb5270a4b29c6e69,2021-01-05_15h46.44.617,Colour_Similarity_Experiment_v2,2020.1.2,MacIntel,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.862275,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,44.6171875,91.0859375,1,0,0,response1disk,2,11,23.24609375,4.0234375,1,0,0,rectangle,23.24609375,4.0234375,1,0,0,0,3,0,0.00091,23.24609375,4.0234375,1,0,0,0,10,10,22,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ee9710281943e31c2d89cb1,5ff3eedbeb5270a4b29c6e69,2021-01-05_15h46.44.617,Colour_Similarity_Experiment_v2,2020.1.2,MacIntel,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.86961,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,34.4765625,83.5703125,1,0,0,response1disk,2,12,18.40625,7.1953125,1,0,0,rectangle,-35.5546875,100.3242188,1,0,0,0,0,1,2.53984,-7.11328125,2.0625,1,0,0,0,11,11,55,1,response7disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ee9710281943e31c2d89cb1,5ff3eedbeb5270a4b29c6e69,2021-01-05_15h46.44.617,Colour_Similarity_Experiment_v2,2020.1.2,MacIntel,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,3.44165,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,73.91015625,104.78125,1,0,0,response1disk,8,13,8.17578125,4.515625,1,0,0,rectangle,8.17578125,4.515625,1,0,0,0,0,0,0.000695,8.17578125,4.515625,1,0,0,0,12,12,133,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ee9710281943e31c2d89cb1,5ff3eedbeb5270a4b29c6e69,2021-01-05_15h46.44.617,Colour_Similarity_Experiment_v2,2020.1.2,MacIntel,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,1,2.36819,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,-69.359375,27.5078125,1,0,0,response7disk,3,14,16.75390625,8.58203125,1,0,0,rectangle,16.75390625,8.58203125,1,0,0,0,0,0,0.00069,16.75390625,8.58203125,1,0,0,0,13,13,25,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ee9710281943e31c2d89cb1,5ff3eedbeb5270a4b29c6e69,2021-01-05_15h46.44.617,Colour_Similarity_Experiment_v2,2020.1.2,MacIntel,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,4.652035,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,42.98828125,79.94921875,1,0,0,response1disk,7,15,-9.3359375,-2.86328125,1,0,0,rectangle,-9.3359375,-2.86328125,1,0,0,0,3,0,0.00096,-9.3359375,-2.86328125,1,0,0,0,14,14,23,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ee9710281943e31c2d89cb1,5ff3eedbeb5270a4b29c6e69,2021-01-05_15h46.44.617,Colour_Similarity_Experiment_v2,2020.1.2,MacIntel,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,2.3077,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,49.42578125,61.421875,1,0,0,response1disk,4,16,17.76171875,2.7109375,1,0,0,rectangle,17.76171875,2.7109375,1,0,0,0,4,0,0.00099,17.76171875,2.7109375,1,0,0,0,15,15,78,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ee9710281943e31c2d89cb1,5ff3eedbeb5270a4b29c6e69,2021-01-05_15h46.44.617,Colour_Similarity_Experiment_v2,2020.1.2,MacIntel,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,2,2.562345,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-95.65625,-54.046875,1,0,0,response5disk,9,17,13.84765625,5.2734375,1,0,0,rectangle,13.84765625,5.2734375,1,0,0,0,0,0,0.000805,13.84765625,5.2734375,1,0,0,0,16,16,15,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ee9710281943e31c2d89cb1,5ff3eedbeb5270a4b29c6e69,2021-01-05_15h46.44.617,Colour_Similarity_Experiment_v2,2020.1.2,MacIntel,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.61716,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,70.4296875,98.73828125,1,0,0,response1disk,5,18,15.43359375,2.8671875,1,0,0,rectangle,15.43359375,2.8671875,1,0,0,0,4,0,0.001105,15.43359375,2.8671875,1,0,0,0,17,17,80,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ee9710281943e31c2d89cb1,5ff3eedbeb5270a4b29c6e69,2021-01-05_15h46.44.617,Colour_Similarity_Experiment_v2,2020.1.2,MacIntel,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,1,1.432845,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,-63.09765625,22.0859375,1,0,0,response7disk,7,19,-1.01171875,8.04296875,1,0,0,rectangle,-1.01171875,8.04296875,1,0,0,0,2,0,0.0013,-1.01171875,8.04296875,1,0,0,0,18,18,18,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ee9710281943e31c2d89cb1,5ff3eedbeb5270a4b29c6e69,2021-01-05_15h46.44.617,Colour_Similarity_Experiment_v2,2020.1.2,MacIntel,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.447245,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,60.80078125,105.7460938,1,0,0,response1disk,3,20,9.34375,1.26953125,1,0,0,rectangle,9.34375,1.26953125,1,0,0,0,6,0,0.00074,9.34375,1.26953125,1,0,0,0,19,19,119,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ee9710281943e31c2d89cb1,5ff3eedbeb5270a4b29c6e69,2021-01-05_15h46.44.617,Colour_Similarity_Experiment_v2,2020.1.2,MacIntel,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,1,1.861175,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-72.63671875,22.40625,1,0,0,response7disk,1,21,-3.24609375,4.125,1,0,0,rectangle,-3.24609375,4.125,1,0,0,0,5,0,0.00069,-3.24609375,4.125,1,0,0,0,20,20,85,1,,,,,,,,,,,,,,,,,,,,,
